method,scenario,conflict_pressure,seed,ground_truth_conflict,ground_truth_resolvable,conflict_class,selected_proposals,selected_action_set,qos_satisfied,infeasible_configuration,conflict_detected,conflict_resolved,safe_rejection,rollback_triggered,coordination_latency_ms,transaction_latency_ms
independent,application_capacity,0.6,13,False,False,NO_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03558024764060974,12.12356984615326
adjacent,application_capacity,0.6,13,False,False,NO_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21677091717720032,12.133020907640457
no_verification,application_capacity,0.6,13,False,False,NO_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0013:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5545653402805328,12.125089764595032
proposed,application_capacity,0.6,14,False,False,NO_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0014:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0014:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.961643368005753,11.973097920417786
independent,application_capacity,0.6,14,False,False,NO_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0014:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0014:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03547966480255127,11.935386806726456
adjacent,application_capacity,0.6,14,False,False,NO_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0014:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0014:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21821260452270508,11.985745280981064
no_verification,application_capacity,0.6,14,False,False,NO_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0014:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0014:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5503296852111816,12.0469331741333
proposed,application_capacity,0.6,15,False,False,NO_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0015:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0015:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.781123250722885,11.842671781778336
independent,application_capacity,0.6,15,False,False,NO_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0015:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0015:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03584474325180054,11.941701173782349
adjacent,application_capacity,0.6,15,False,False,NO_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0015:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0015:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.2487562596797943,11.931415647268295
no_verification,application_capacity,0.6,15,False,False,NO_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0015:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0015:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5651414394378662,11.930756270885468
proposed,application_capacity,0.6,16,False,False,NO_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0016:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0016:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.886075854301453,11.67437806725502
independent,application_capacity,0.6,16,False,False,NO_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0016:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0016:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03582984209060669,11.678330600261688
adjacent,application_capacity,0.6,16,False,False,NO_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0016:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0016:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.23290887475013733,11.703073978424072
no_verification,application_capacity,0.6,16,False,False,NO_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0016:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0016:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5528368055820465,11.696279048919678
proposed,application_capacity,0.6,17,False,False,NO_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.860151559114456,11.211961507797241
independent,application_capacity,0.6,17,False,False,NO_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03481283783912659,11.329200118780136
adjacent,application_capacity,0.6,17,False,False,NO_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21634995937347412,11.26236841082573
no_verification,application_capacity,0.6,17,False,False,NO_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0017:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0017:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5502253770828247,11.324748396873474
proposed,application_capacity,0.6,18,False,False,NO_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.9098096787929535,11.13804429769516
independent,application_capacity,0.6,18,False,False,NO_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.035099685192108154,11.206034570932388
adjacent,application_capacity,0.6,18,False,False,NO_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21844357252120972,11.18021085858345
no_verification,application_capacity,0.6,18,False,False,NO_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0018:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0018:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5542486906051636,11.27682626247406
proposed,application_capacity,0.6,19,False,False,NO_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.838902503252029,12.45012879371643
independent,application_capacity,0.6,19,False,False,NO_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.035490840673446655,12.490857392549515
adjacent,application_capacity,0.6,19,False,False,NO_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21733343601226807,30.487127602100372
no_verification,application_capacity,0.6,19,False,False,NO_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0019:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0019:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5532242357730865,12.495480477809906
proposed,application_capacity,0.6,20,False,False,NO_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.838760942220688,11.998698115348816
independent,application_capacity,0.6,20,False,False,NO_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03510713577270508,12.029707431793213
adjacent,application_capacity,0.6,20,False,False,NO_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21849200129508972,12.029018253087997
no_verification,application_capacity,0.6,20,False,False,NO_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5535706877708435,11.998016387224197
proposed,application_capacity,0.6,21,False,False,NO_CONFLICT,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.831776022911072,12.956585735082626
independent,application_capacity,0.6,21,False,False,NO_CONFLICT,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03599002957344055,12.736640870571136
adjacent,application_capacity,0.6,21,False,False,NO_CONFLICT,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21727755665779114,12.68693432211876
no_verification,application_capacity,0.6,21,False,False,NO_CONFLICT,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5549974739551544,12.775655835866928
proposed,application_capacity,0.6,22,False,False,NO_CONFLICT,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.794389009475708,11.834502220153809
independent,application_capacity,0.6,22,False,False,NO_CONFLICT,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03505870699882507,12.135017663240433
adjacent,application_capacity,0.6,22,False,False,NO_CONFLICT,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.2255477011203766,11.856723576784134
no_verification,application_capacity,0.6,22,False,False,NO_CONFLICT,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5526691675186157,11.921651661396027
proposed,application_capacity,0.6,23,False,False,NO_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,5.071081221103668,12.226391583681107
independent,application_capacity,0.6,23,False,False,NO_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03539770841598511,12.243889272212982
adjacent,application_capacity,0.6,23,False,False,NO_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.22244080901145935,12.269049882888794
no_verification,application_capacity,0.6,23,False,False,NO_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.560663640499115,12.295842170715332
proposed,application_capacity,0.6,24,False,False,NO_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.874859005212784,11.394824832677841
independent,application_capacity,0.6,24,False,False,NO_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03501772880554199,11.435914784669876
adjacent,application_capacity,0.6,24,False,False,NO_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21526217460632324,11.396285146474838
no_verification,application_capacity,0.6,24,False,False,NO_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5641095340251923,11.832185089588165
